r,s1.0,s1.1,s1.2,s1.3,s1.4,s1.5,s1.6
246.89999999999026,0.002072640599231364,0.00276022367521868,0.003557661899443516,0.004434436278953982,0.00533559411570095,0.00617855335588346,0.006853617716920388
246.99999999999025,0.002069712512851005,0.002756515283711775,0.0035531284230605124,0.0044290925409433135,0.0053295338457529425,0.006171963441538763,0.006846782372601034
247.09999999999025,0.0020667895026067395,0.0027528130578775034,0.003548602161492375,0.004423756925659513,0.005323482353280913,0.006165382597251859,0.006839955941231196
247.19999999999024,0.0020638715580546287,0.002749116985478492,0.0035440831009469344,0.004418429418172652,0.005317439622802635,0.006158810807703738,0.0068331384084324475
247.29999999999023,0.0020609586687756368,0.0027454270543056407,0.0035395712276628487,0.004413110003585039,0.005311405638868132,0.006152248057606092,0.0068263297598540485
247.39999999999023,0.002058050824375564,0.00274174325217804,0.0035350665279095207,0.00440779866703114,0.005305380386059586,0.006145694331701252,0.0068195299811728855
247.49999999999022,0.002055148014484983,0.002738065566942909,0.0035305689879870303,0.004402495393677505,0.005299363848991277,0.006139149614762128,0.006812739058093409
247.59999999999022,0.0020522502287591625,0.0027343939864755075,0.0035260785942260427,0.004397200168722679,0.00529335601230949,0.006132613891592121,0.006805956976347565
247.6999999999902,0.002049357456878009,0.0027307284986790707,0.003521595332987737,0.004391912977397127,0.0052873568606924505,0.006126087147025054,0.006799183721694735
247.7999999999902,0.0020464696885459954,0.0027270690914847316,0.003517119190663728,0.0043866338049631595,0.005281366378850233,0.006119569365925116,0.006792419279921683
247.8999999999902,0.002043586913492096,0.0027234157528514503,0.0035126501536759847,0.0043813626367148395,0.005275384551524702,0.006113060533186773,0.006785663636842489
247.9999999999902,0.0020407091214697205,0.0027197684707659393,0.003508188208476758,0.004376099457977922,0.005269411363489425,0.006106560633734715,0.006778916778298482
248.0999999999902,0.0020378363022566454,0.002716127233242589,0.0035037333415484993,0.004370844254109763,0.005263446799549601,0.006100069652523768,0.0067721786901581895
248.19999999999018,0.0020349684456549516,0.0027124920283233987,0.003499285539403785,0.0043655970104992435,0.0052574908445419755,0.006093587574538843,0.00676544935831727
248.29999999999018,0.0020321055414909547,0.002708862844077898,0.0034948447885852375,0.004360357712566692,0.005251543483334777,0.006087114384794844,0.006758728768698449
248.39999999999017,0.0020292475796151437,0.002705239668603083,0.0034904110756654536,0.004355126345763812,0.005245604700827642,0.006080650068336632,0.006752016907251476
248.49999999999017,0.0020263945499021134,0.002701622490023336,0.0034859843872469226,0.004349902895573595,0.005239674481951523,0.006074194610238917,0.0067453137599530425
248.59999999999016,0.002023546442250497,0.0026980112964903563,0.0034815647099619503,0.0043446873475102505,0.005233752811668629,0.006067747995606211,0.006738619312806733
248.69999999999015,0.0020207032465829043,0.0026944060761830892,0.003477152030472587,0.004339479687119122,0.005227839674972348,0.00606131020957276,0.006731933551842964
248.79999999999015,0.002017864952845857,0.0026908068173076547,0.0034727463354705473,0.0043342798999766174,0.005221935056887169,0.006054881237302464,0.006725256463118923
248.89999999999014,0.002015031551009722,0.002687213508097274,0.003468347611677137,0.004329087971690128,0.0052160389424686085,0.0060484610639888175,0.006718588032718508
248.99999999999014,0.002012203031068647,0.002683626136812201,0.0034639558458431775,0.004323903887897953,0.005210151316803138,0.00604204967485484,0.006711928246752269
249.09999999999013,0.0020093793830404986,0.0026800446917396472,0.003459571024748927,0.004318727634269217,0.005204272165008108,0.006035647055153,0.006705277091357347
249.19999999999013,0.0020065605969667995,0.002676469161193721,0.0034551931352040178,0.00431355919650381,0.0051984014722316774,0.00602925319016516,0.006698634552697426
249.29999999999012,0.002003746662912658,0.0026728995335153424,0.0034508221640473613,0.004308398560332295,0.005192539223652733,0.006022868065202499,0.006692000616962653
249.39999999999011,0.00200093757096671,0.002669335797072184,0.0034464580981470897,0.00430324571151584,0.0051866854044808255,0.006016491665605441,0.006685375270369594
249.4999999999901,0.0019981333112410555,0.0026657779402585965,0.0034421009244004776,0.004298100635846138,0.005180839999956088,0.0060101239767436036,0.006678758499161172
249.5999999999901,0.001995333873871192,0.002662225951495539,0.0034377506297338634,0.004292963319145337,0.005175002995349167,0.006003764984015716,0.0066721502896066095
249.6999999999901,0.0019925392490159556,0.0026586798192305113,0.003433407201102582,0.004287833747265963,0.005169174375961151,0.0059974146728495525,0.006665550628001363
249.7999999999901,0.0019897494268574538,0.002655139531937481,0.003429070625490885,0.004282711906090844,0.005163354127123489,0.005991073028701878,0.006658959500667076
249.8999999999901,0.001986964397601006,0.002651605078116817,0.00342474088991187,0.004277597781533031,0.005157542234197932,0.005984740037058364,0.006652376893951506
249.99999999999008,0.001984184151475082,0.0026480764462952226,0.003420417981407412,0.004272491359535744,0.005151738682576451,0.00597841568343354,0.006645802794228489
250.09999999999008,0.0019814086787312358,0.00264455362502566,0.0034161018870480825,0.004267392626072263,0.005145943457681171,0.005972099953370712,0.006639237187897857
250.19999999999007,0.0019786379696440457,0.0026410366028872864,0.0034117925939330775,0.0042623015671458845,0.005140156544964286,0.005965792832441901,0.006632680061385396
250.29999999999006,0.0019758720145110513,0.002637525368485383,0.003407490089190152,0.0042572181687898355,0.00513437792990801,0.005959494306247782,0.006626131401142777
250.39999999999006,0.0019731108036526953,0.0026340199104512916,0.0034031943599755385,0.004252142417067198,0.005128607598024479,0.005953204360417612,0.006619591193647511
250.49999999999005,0.0019703543274122576,0.00263052021744234,0.003398905393473881,0.004247074298070838,0.005122845534855703,0.005946922980609163,0.006613059425402885
250.59999999999005,0.0019676025761557955,0.0026270262781417785,0.0033946231768981613,0.004242013797923336,0.005117091725973482,0.0059406501525086615,0.006606536082937902
250.69999999999004,0.0019648555402720833,0.002623538081258712,0.003390347697489627,0.004236960902776908,0.0051113461569793385,0.005934385861830728,0.00660002115280723
250.79999999999004,0.00196211321017255,0.0026200556155280275,0.0033860789425177173,0.004231915598813332,0.005105608813504439,0.0059281300943182895,0.00659351462159114
250.89999999999003,0.001959375576291222,0.0026165788697103376,0.0033818168992799996,0.004226877872243892,0.0050998796812095504,0.00592188283574255,0.006587016475895457
250.99999999999002,0.0019566426290846574,0.0026131078325919016,0.0033775615551020874,0.004221847709309276,0.005094158745784932,0.005915644071902887,0.006580526702351495
251.09999999999002,0.0019539143590318873,0.0026096424929845643,0.003373312897337577,0.004216825096279531,0.00508844599295029,0.005909413788626815,0.006574045287615999
251.19999999999,0.0019511907566343574,0.0026061828397256907,0.003369070913367973,0.004211810019453974,0.0050827414084547015,0.005903191971769909,0.006567572218371101
251.29999999999,0.001948471812415867,0.0026027288616780955,0.0033648355906026202,0.0042068024651611274,0.0050770449780765435,0.00589697860721574,0.0065611074813242505
251.39999999999,0.001945757516922508,0.00259928054772998,0.0033606069164786325,0.00420180241975865,0.005071356687623425,0.005890773680875815,0.006554651063208168
251.49999999999,0.0019430478607226059,0.0025958378867948642,0.0033563848784608206,0.004196809869633256,0.00506567652293212,0.00588457717868951,0.006548202950780779
251.59999999999,0.0019403428344066606,0.0025924008678115218,0.0033521694640416245,0.0041918248012006555,0.005060004469868486,0.005878389086624003,0.006541763130825172
251.69999999998998,0.0019376424285872888,0.0025889694797439165,0.0033479606607410457,0.004186847200905475,0.005054340514327417,0.005872209390674228,0.006535331590149533
251.79999999998998,0.0019349466338991605,0.0025855437115811313,0.00334375845610657,0.0041818770552211875,0.005048684642232753,0.005866038076862782,0.006528908315587089
251.89999999998997,0.0019322554409989426,0.002582123552337308,0.003339562837713106,0.004176914350650048,0.0050430368395372235,0.005859875131239882,0.00652249329399606
251.99999999998997,0.0019295688405652409,0.0025787089910515788,0.003335373793162912,0.004171959073723014,0.0050373970922223755,0.005853720539883301,0.0065160865122595975
252.09999999998996,0.0019268868232985388,0.0025753000167880037,0.003331191310085527,0.004167011210999681,0.005031765386298505,0.005847574288898297,0.006509687957285731
252.19999999998996,0.001924209379921143,0.0025718966186355045,0.0033270153761377043,0.004162070749068214,0.00502614170780459,0.005841436364417554,0.006503297616007317
252.29999999998995,0.0019215365011771204,0.0025684987857078016,0.003322845979003339,0.004157137674545273,0.005020526042808222,0.005835306752601119,0.006496915475381978
252.39999999998994,0.0019188681778322424,0.0025651065071433453,0.003318683106393404,0.004152211974075943,0.0050149183774055375,0.005829185439636339,0.00649054152239205
252.49999999998994,0.0019162044006739293,0.0025617197721052617,0.0033145267460458804,0.004147293634333674,0.005009318697721157,0.005823072411737808,0.006484175744044538
252.59999999998993,0.001913545160511188,0.0025583385697812763,0.0033103768857256862,0.004142382642020199,0.005003726989908106,0.005816967655147284,0.006477818127371038
252.69999999998993,0.0019108904481745558,0.002554962889383656,0.003306233513224613,0.004137478983865473,0.004998143240147755,0.005810871156133642,0.006471468659427711
252.79999999998992,0.0019082402545160457,0.002551592720149149,0.003302096616361254,0.004132582646627598,0.004992567434649753,0.005804782900992815,0.006465127327295206
252.89999999998992,0.0019055945704090852,0.0025482280513389128,0.003297966182980942,0.004127693617092763,0.004986999559651957,0.005798702876047718,0.006458794118078619
252.9999999999899,0.0019029533867484629,0.002544868872238461,0.0032938422009556765,0.0041228118820751695,0.004981439601420371,0.0057926310676482,0.006452469018907435
253.0999999999899,0.0019003166944502685,0.0025415151721575914,0.0032897246581840606,0.004117937428416961,0.004975887546249073,0.005786567462170974,0.006446152016935476
253.1999999999899,0.0018976844844518386,0.002538166940430328,0.0032856135425912325,0.004113070242988161,0.0049703433804601516,0.00578051204601956,0.006439843099340843
253.2999999999899,0.0018950567477116962,0.0025348241664148565,0.003281508842128796,0.0041082103126866,0.00496480709040364,0.005774464805624222,0.006433542253325864
253.3999999999899,0.0018924334752095022,0.0025314868394934655,0.0032774105447747645,0.004103357624437856,0.004959278662457457,0.005768425727441909,0.006427249466117056
253.49999999998988,0.0018898146579459888,0.0025281549490724768,0.003273318638533481,0.004098512165195173,0.004953758083027326,0.005762394797956196,0.0064209647249650415
253.59999999998988,0.0018872002869429118,0.0025248284845821906,0.00326923311143556,0.0040936739219394076,0.004948245338546722,0.005756372003677211,0.006414688017144522
253.69999999998987,0.0018845903532429902,0.0025215074354768175,0.003265153951537818,0.004088842881678948,0.004942740415476799,0.005750357331141593,0.006408419329954215
253.79999999998986,0.0018819848479098523,0.0025181917912344225,0.0032610811469232135,0.004084019031449666,0.004937243300306331,0.005744350766912416,0.006402158650716795
253.89999999998986,0.0018793837620279797,0.00251488154135686,0.0032570146857007734,0.00407920235831483,0.004931753979551643,0.005738352297579139,0.006395905966778857
253.99999999998985,0.0018767870867026516,0.002511576675369711,0.003252954556005535,0.004074392849365049,0.004926272439756545,0.0057323619097575385,0.006389661265510849
254.09999999998985,0.0018741948130598888,0.002508277182822225,0.0032489007459984734,0.004069590491718204,0.00492079866749227,0.005726379590089655,0.006383424534307023
254.19999999998984,0.0018716069322464036,0.0025049830532872597,0.0032448532438664472,0.004064795272519389,0.0049153326493574165,0.0057204053252437334,0.006377195760585393
254.29999999998984,0.0018690234354295373,0.0025016942763612148,0.0032408120378221213,0.004060007178940829,0.004909874371977864,0.005714439101914155,0.00637097493178767
254.39999999998983,0.00186644431379721,0.002498410841663977,0.00323677711610391,0.004055226198181829,0.004904423822006728,0.005708480906821387,0.0063647620353792156
254.49999999998983,0.0018638695585578657,0.0024951327388388553,0.0032327484669759116,0.0040504523174686976,0.0048989809861242906,0.005702530726711917,0.006358557058848987
254.59999999998982,0.001861299160940417,0.0024918599575525233,0.00322872607872784,0.004045685524054691,0.00489354585103793,0.005696588548358199,0.006352359989709494
254.6999999999898,0.0018587331121941919,0.002488592487494958,0.0032247099396749686,0.004040925805219941,0.0048881184034820675,0.005690654358558594,0.006346170815496737
254.7999999999898,0.001856171403588878,0.0024853303183793793,0.003220700038158057,0.0040361731482713905,0.004882698630218095,0.005684728144137303,0.006339989523770161
254.8999999999898,0.0018536140264144695,0.0024820734399421908,0.0032166963625432925,0.004031427540542731,0.004877286518034316,0.00567880989194432,0.0063338161021125996
254.9999999999898,0.0018510609719812163,0.0024788218419429216,0.003212698901222231,0.004026688969394337,0.004871882053745885,0.005672899588855373,0.0063276505381302355
255.0999999999898,0.0018485122316195647,0.002475575514164164,0.003208707642611722,0.004021957422213202,0.0048664852241947385,0.00566699722177185,0.006321492819452538
255.19999999998979,0.0018459677966801077,0.002472334446411515,0.0032047225751538557,0.00401723288641287,0.004861096016249534,0.00566110277762076,0.006315342933732209
255.29999999998978,0.0018434276585335314,0.002469098628513518,0.003200743687315894,0.004012515349433377,0.0048557144168055915,0.005655216243354663,0.006309200868645148
255.39999999998977,0.0018408918085705609,0.002465868050321603,0.0031967709675902118,0.004007804798741179,0.004850340412784825,0.005649337605951615,0.006303066611890385
255.49999999998977,0.0018383602382019083,0.0024626427017100296,0.0031928044044942307,0.0040031012218291005,0.004844973991135685,0.005643466852415116,0.006296940151190041
255.59999999998976,0.001835832938858219,0.002459422572575825,0.00318884398657036,0.0039984046062162566,0.004839615138833092,0.00563760396977404,0.006290821474289276
255.69999999998976,0.0018333099019900198,0.0024562076528387286,0.003184889702385931,0.003993714939447999,0.004834263842878379,0.005631748945082593,0.006284710568956227
255.79999999998975,0.0018307911190676646,0.002452997932441131,0.0031809415405331352,0.003989032209095851,0.004828920090299227,0.005625901765420239,0.006278607422981976
255.89999999998975,0.0018282765815812872,0.002449793401348021,0.0031769994896289704,0.003984356402757442,0.004823583868149606,0.005620062417891664,0.006272512024180488
255.99999999998974,0.0018257662810407423,0.0024465940495469215,0.0031730635383151653,0.003979687508056442,0.00481825516350971,0.0056142308896266965,0.0062664243603885676
256.09999999998973,0.001823260208975556,0.002443399867047833,0.003169133675258126,0.00397502551264251,0.004812933963485894,0.005608407167780262,0.006260344419465798
256.19999999998976,0.0018207583569348768,0.002440210843883178,0.003165209889148873,0.003970370404191212,0.004807620255210618,0.005602591239532326,0.006254272189294501
256.2999999999898,0.0018182607164874212,0.002437026970107747,0.0031612921687029856,0.0039657221704039805,0.004802314025842387,0.005596783092087838,0.006248207657779696
256.3999999999898,0.0018157672792214203,0.002433848235798629,0.0031573805026605273,0.003961080799008035,0.0047970152625656836,0.005590982712676671,0.006242150812849026
256.4999999999898,0.001813278036744574,0.00243067463105517,0.003153474879785999,0.00395644627775633,0.004791723952590911,0.005585190088553572,0.00623610164245273
256.59999999998985,0.0018107929806839935,0.0024275061459989034,0.00314957528886827,0.003951818594427486,0.0047864400831543336,0.005579405206998097,0.0062300601345635885
256.69999999998987,0.0018083121026861546,0.0024243427707735005,0.003145681718720521,0.003947197736825734,0.004781163641518016,0.005573628055314563,0.006224026277176865
256.7999999999899,0.0018058353944168462,0.0024211844955447127,0.003141794158180183,0.003942583692780849,0.004775894614969765,0.005567858620831987,0.006218000058310273
256.8999999999899,0.0018033628475611133,0.0024180313105003084,0.0031379125961088724,0.003937976450148087,0.004770632990823057,0.005562096890904029,0.006211981466003907
256.99999999998994,0.0018008944538232174,0.0024148832058500267,0.003134037021392338,0.00393337599680813,0.004765378756416992,0.00555634285290895,0.006205970488320213
257.09999999998996,0.0017984302049265772,0.0024117401718255164,0.0031301674229403985,0.003928782320667025,0.004760131899116236,0.005550596494249532,0.006199967113343934
257.19999999999,0.0017959700926137218,0.0024086021986802803,0.003126303789686884,0.003924195409656112,0.004754892406310951,0.00554485780235305,0.006193971329182058
257.29999999999,0.0017935141086462384,0.002405469276689616,0.0031224461105895684,0.003919615251731973,0.004749660265416735,0.005539126764671191,0.006187983123963765
257.39999999999003,0.0017910622448047248,0.002402341396150566,0.003118594374630124,0.003915041834876373,0.004744435463874574,0.005533403368680023,0.006182002485840392
257.49999999999005,0.0017886144928887385,0.002399218547381862,0.0031147485708140493,0.003910475147096189,0.004739217989150774,0.005527687601879925,0.0061760294029853755
257.5999999999901,0.0017861708447167472,0.0023961007207238642,0.0031109086881706202,0.003905915176423364,0.004734007828736906,0.005521979451795536,0.006170063863594213
257.6999999999901,0.0017837312921260755,0.002392987906538509,0.0031070747157528208,0.0039013619109148274,0.00472880497014974,0.005516278905975694,0.006164105855884395
257.7999999999901,0.001781295826972862,0.002389880095209254,0.003103246642637293,0.003896815338652457,0.0047236094009312,0.0055105859519933974,0.00615815536809538
257.89999999999014,0.0017788644411320044,0.0023867772771410272,0.0030994244579242757,0.0038922754477430026,0.0047184211086482904,0.005504900577445743,0.006152212388488537
257.99999999999017,0.001776437126497115,0.002383679442760165,0.0030956081507375463,0.003887742226318036,0.004713240080893053,0.005499222769953862,0.006146276905347098
258.0999999999902,0.0017740138749804655,0.0023805865825143597,0.003091797710224356,0.003883215662533883,0.0047080663052824915,0.005493552517162877,0.006140348906976105
258.1999999999902,0.0017715946785129446,0.002377498686872609,0.003087993125555386,0.0038786957445715695,0.004702899769458528,0.005487889806741849,0.006134428381702377
258.29999999999023,0.0017691795290440046,0.0023744157463251587,0.0030841943859246756,0.003874182460636764,0.00469774046108794,0.0054822346263837165,0.00612851531787445
258.39999999999026,0.0017667684185416169,0.0023713377513834505,0.0030804014805495736,0.0038696757989597173,0.004692588367862302,0.00547658696380525,0.0061226097038625405
258.4999999999903,0.0017643613389922172,0.0023682646925800607,0.003076614398670672,0.0038651757477951936,0.004687443477497926,0.005470946806746987,0.006116711528058481
258.5999999999903,0.0017619582824006642,0.0023651965604686593,0.003072833129551759,0.0038606822954224303,0.004682305777735809,0.0054653141429731895,0.006110820778875695
258.6999999999903,0.0017595592407901872,0.002362133345623946,0.003069057662479753,0.003856195430145062,0.004677175256341572,0.00545968896027179,0.006104937444749138
258.79999999999035,0.0017571642062023413,0.002359075038641601,0.0030652879867646534,0.003851715140291077,0.004672051901105409,0.005454071246454334,0.006099061514135255
258.89999999999037,0.0017547731706969525,0.0023560216301382296,0.0030615240917394714,0.00384724141421274,0.004666935699842015,0.005448460989355924,0.006093192975511925
258.9999999999904,0.0017523861263520795,0.002352973110751311,0.0030577659667601884,0.0038427742402865565,0.004661826640390548,0.005442858176835175,0.006087331817378429
259.0999999999904,0.001750003065263959,0.002349929471139145,0.003054013601205687,0.0038383136069131993,0.004656724710614562,0.005437262796774159,0.006081478028255394
259.19999999999044,0.0017476239795469616,0.002346890701980798,0.003050266984477703,0.0038338595025174537,0.004651629898401953,0.005431674837078352,0.00607563159668475
259.29999999999046,0.0017452488613335449,0.002343856793976053,0.003046526106000766,0.0038294119155481677,0.004646542191664902,0.005426094285676582,0.006069792511229686
259.3999999999905,0.0017428777027741996,0.0023408277378453497,0.003042790955222136,0.003824970834478178,0.004641461578339811,0.005420521130520967,0.006063960760474593
259.4999999999905,0.001740510496037413,0.0023378035243297422,0.003039061521611761,0.00382053624780427,0.004636388046387267,0.005414955359586885,0.006058136333025039
259.59999999999053,0.0017381472333096142,0.0023347841441908406,0.003035337794662212,0.003816108144047112,0.004631321583791966,0.005409396960872901,0.006052319217507702
259.69999999999055,0.0017357879067951324,0.0023317695882107605,0.0030316197638886313,0.0038116865117512016,0.00462626217856267,0.005403845922400726,0.006046509402570341
259.7999999999906,0.0017334325087161432,0.002328759847192069,0.0030279074188286704,0.003807271339484801,0.004621209818732138,0.005398302232215159,0.006040706876881735
259.8999999999906,0.0017310810313126293,0.0023257549119577348,0.003024200749042444,0.003802862615839891,0.004616164492357088,0.005392765878384046,0.006034911629131649
259.9999999999906,0.001728733466842333,0.002322754773351079,0.0030204997441124685,0.003798460329432107,0.004611126187518128,0.005387236848998213,0.006029123648030792
260.09999999999064,0.0017263898075807063,0.0023197594222357193,0.003016804393643611,0.00379406446890069,0.004606094892319708,0.00538171513217143,0.006023342922310761
260.19999999999067,0.001724050045820865,0.0023167688494955176,0.003013114687263026,0.0037896750229084175,0.00460107059489006,0.005376200716040344,0.006017569440723995
260.2999999999907,0.0017217141738735484,0.002313783046034535,0.0030094306146201126,0.003785291980141561,0.004596053283381144,0.005370693588764446,0.006011803192043746
260.3999999999907,0.001719382184067067,0.002310802002776975,0.0030057521653864506,0.003780915329309823,0.004591042945968601,0.00536519373852601,0.0060060441650640175
260.49999999999073,0.0017170540687472615,0.002307825710667138,0.003002079329255753,0.0037765450591462843,0.004586039570851687,0.005359701153530039,0.00600029234859953
260.59999999999076,0.0017147298202774516,0.0023048541606693605,0.0029984120959438013,0.0037721811584073422,0.004581043146253224,0.005354215822004216,0.005994547731485669
260.6999999999908,0.0017124094310383975,0.002301887343767977,0.002994750455188404,0.003767823615872663,0.0045760536604195455,0.005348737732198863,0.005988810302578446
260.7999999999908,0.0017100928934282496,0.002298925250967261,0.0029910943967493345,0.003763472420345121,0.004571071101620447,0.00534326687238688,0.005983080050754456
260.8999999999908,0.0017077801998625066,0.0022959678732913805,0.0029874439104082807,0.003759127560650751,0.004566095458149121,0.005337803230863702,0.005977356964910827
260.99999999999085,0.0017054713427739653,0.002293015201784338,0.002983798985968785,0.003754789025638678,0.004561126718322111,0.005332346795947234,0.005971641033965174
261.09999999999087,0.0017031663146126815,0.0022900672275099326,0.0029801596132562015,0.003750456804181079,0.004556164870479257,0.005326897555977822,0.005965932246855569
261.1999999999909,0.0017008651078459231,0.002287123941551702,0.0029765257821176335,0.003746130885173119,0.004551209902983641,0.005321455499318192,0.005960230592540483
261.2999999999909,0.0016985677149581253,0.0022841853350128766,0.0029728974824218854,0.003741811257532901,0.004546261804221535,0.005316020614353401,0.005954536059998749
261.39999999999094,0.0016962741284508426,0.002281251399016326,0.002969274704059404,0.0037374979102014014,0.004541320562602342,0.005310592889490782,0.00594884863822951
261.49999999999096,0.0016939843408427119,0.0022783221247045134,0.002965657436942231,0.0037331908321424326,0.004536386166558548,0.0053051723131599055,0.005943168316252191
261.599999999991,0.0016916983446694023,0.0022753975032394447,0.0029620456710039507,0.003728890012342573,0.00453145860454567,0.005299758873812526,0.0059374950831064385
261.699999999991,0.001689416132483573,0.0022724775258026186,0.002958439396199631,0.003724595439811125,0.0045265378650422,0.005294352559922526,0.005931828927852094
261.79999999999103,0.0016871376968548301,0.0022695621835949805,0.0029548386025057775,0.0037203071035800525,0.0045216239365495564,0.00528895335998588,0.005926169839569135
261.89999999999105,0.0016848630303696785,0.002266651467836866,0.0029512432799202754,0.003716024992703926,0.004516716807592021,0.005283561262520588,0.005920517807357637
261.9999999999911,0.0016825921256314845,0.0022637453697679616,0.0029476534184623418,0.003711749096259882,0.004511816466716697,0.005278176256066644,0.005914872820337738
262.0999999999911,0.0016803249752604269,0.0022608438806472507,0.002944069008172472,0.003707479403347554,0.004506922902493453,0.005272798329185975,0.005909234867649584
262.1999999999911,0.0016780615718934584,0.002257946991752967,0.002940490039112389,0.0037032159030890325,0.004502036103514879,0.005267427470462402,0.005903603938453302
262.29999999999114,0.0016758019081842552,0.002255054694382541,0.002936916501364984,0.0036989585846287955,0.004497156058396213,0.005262063668501578,0.0058979800219289315
262.39999999999117,0.0016735459768031816,0.002252166979852561,0.002933348385034278,0.003694707437133675,0.004492282755775307,0.005256706911930957,0.005892363107276409
262.4999999999912,0.0016712937704372417,0.0022492838394987166,0.0029297856802453595,0.0036904624497927905,0.0044874161843125775,0.005251357189399732,0.005886753183715512
262.5999999999912,0.0016690452817900386,0.002246405264675757,0.0029262283771443387,0.0036862236118174996,0.004482556332690939,0.005246014489578795,0.0058811502404858195
262.69999999999123,0.0016668005035817292,0.0022435312467574357,0.002922676465898289,0.0036819909124413456,0.004477703189615762,0.005240678801160676,0.005875554266846661
262.79999999999126,0.0016645594285489853,0.0022406617771364708,0.002919129936695206,0.003677764340920008,0.004472856743814822,0.005235350112859518,0.00586996525207709
262.8999999999913,0.0016623220494449474,0.0022377968472244926,0.0029155887797439523,0.0036735438865312456,0.004468016984038245,0.005230028413411004,0.005864383185475832
262.9999999999913,0.001660088359039185,0.002234936448451999,0.002912052985274204,0.003669329538574849,0.004463183899058459,0.00522471369157233,0.0058588080563612465
263.0999999999913,0.0016578583501176507,0.002232080572268302,0.002908522543536398,0.00366512128637258,0.004458357477670135,0.005219405936122141,0.005853239854071277
263.19999999999135,0.0016556320154826412,0.00222922921014149,0.002904997444801692,0.003660919119268131,0.0044535377086901504,0.005214105135860495,0.0058476785679634205
263.29999999999137,0.0016534093479527545,0.0022263823535583734,0.0029014776793619044,0.0036567230266270666,0.004448724580957529,0.0052088112796088125,0.005842124187414679
263.3999999999914,0.001651190340362848,0.002223539994024442,0.0028979632375294687,0.003652532997836775,0.0044439180833333895,0.005203524356209829,0.005836576701821521
263.4999999999914,0.0016489749855639934,0.0022207021230638115,0.002894454109637378,0.0036483490223064084,0.004439118204700895,0.00519824435452754,0.005831036100599832
263.59999999999144,0.001646763276423439,0.002217868732219188,0.0028909502860391422,0.0036441710894668435,0.004434324933965211,0.0051929712634471705,0.005825502373184889
263.69999999999146,0.0016445552058245681,0.002215039813051811,0.002887451757108734,0.0036399991887706242,0.004429538260053444,0.005187705071875115,0.005819975509031305
263.7999999999915,0.0016423507666668553,0.0022122153571414137,0.00288395851324054,0.0036358333096919125,0.004424758171914603,0.005182445768738898,0.005814455497612994
263.8999999999915,0.001640149951865823,0.0022093953560861704,0.002880470544849309,0.0036316734417264295,0.004419984658519534,0.005177193342987116,0.005808942328423121
263.99999999999153,0.0016379527543530063,0.0022065798015026587,0.0028769878423701065,0.003627519574391419,0.004415217708860885,0.005171947783589408,0.0058034359909740815
264.09999999999155,0.0016357591670759077,0.0022037686850258052,0.0028735103962582624,0.0036233716972255835,0.00441045731195305,0.005166709079536398,0.005797936474797438
264.1999999999916,0.001633569182997955,0.002200961998308846,0.002870038196989324,0.003619229799789043,0.0044057034568321185,0.0051614772198396485,0.005792443769443894
264.2999999999916,0.0016313827950984654,0.0021981597330232782,0.0028665712350590053,0.0036150938716632804,0.004400956132555831,0.005156252193531621,0.005786957864483247
264.3999999999916,0.0016291999963725975,0.002195361880858812,0.002863109500983136,0.0036109639024510887,0.00439621532820352,0.005151033989665621,0.005781478749504344
264.49999999999164,0.0016270207798313176,0.00219256843352333,0.002859652985297618,0.003606839881776527,0.004391481032876071,0.005145822597315761,0.005776006414115053
264.59999999999167,0.0016248451385013553,0.0021897793827428376,0.002856201678558374,0.0036027217992848654,0.004386753235695867,0.005140618005576907,0.005770540847942212
264.6999999999917,0.0016226730654251638,0.0021869947202614237,0.0028527555713412983,0.00359860964464254,0.00438203192580675,0.005135420203564643,0.0057650820406315965
264.7999999999917,0.0016205045536608776,0.002184214437841205,0.0028493146542422068,0.003594503407537096,0.004377317092373949,0.005130229180415213,0.0057596299818478665
264.89999999999173,0.001618339596282277,0.0021814385272622932,0.0028458789178767937,0.003590403077677144,0.0043726087245840595,0.00512504492528548,0.005754184661274545
264.99999999999176,0.0016161781863787445,0.002178666980322743,0.0028424483528805815,0.0035863086447923127,0.0043679068116449764,0.005119867427352887,0.0057487460686139625
265.0999999999918,0.0016140203170552257,0.0021758997888385086,0.0028390229499088704,0.0035822200986331924,0.004363211342785855,0.00511469667581541,0.005743314193587225
265.1999999999918,0.0016118659814321873,0.002173136944643398,0.00283560269963669,0.0035781374289712855,0.004358522307257051,0.005109532659891497,0.005737889025934167
265.2999999999918,0.0016097151726455817,0.002170378439589031,0.0028321875927587586,0.0035740606255989667,0.004353839694330085,0.005104375368820047,0.005732470555413324
265.39999999999185,0.0016075678838468033,0.0021676242655447957,0.0028287776199894276,0.0035699896783294295,0.004349163493297591,0.005099224791860352,0.005727058771801879
265.49999999999187,0.0016054241082026533,0.0021648744143978015,0.0028253727720626396,0.003565924576996632,0.004344493693473266,0.005094080918292053,0.005721653664895637
265.5999999999919,0.0016032838388952925,0.002162128878052832,0.0028219730397318742,0.003561865311455253,0.004339830284191819,0.005088943737415092,0.0057162552245089695
265.6999999999919,0.0016011470691222119,0.00215938764843231,0.0028185784137701097,0.003557811871580645,0.004335173254808929,0.005083813238549679,0.005710863440474788
